what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270517616
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270518547
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270519305
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270520915
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270522412
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270523741
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511270527320
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270529671
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270530580
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511270532326
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270533466
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270540309
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270545145
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270546210
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1511270547518
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270547928
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270555249
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270557501
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270559765
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270562878
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270563878
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270564222
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270568159
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270573111
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1511270579013
